img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.039987486,0.006836094,0.0016193297,0.65007424,0.42559612,0.12990445,2.8842812,3.0900757,1.1488658
0.03998976,0.006836582,0.0016194275,0.56961805,0.04343907,0.0109294215,2.7258632,0.12601143,0.008633609
0.039987456,0.0068357736,0.0016195495,0.027469177,0.0047476618,0.001044438,0.014070117,0.00043456338,3.3069453e-05
0.039987143,0.0068355165,0.0016199686,0.027608449,0.0044869618,0.0007857776,0.013752295,0.00054980884,6.9577385e-05
0.03998812,0.0068356693,0.0016195709,0.10409278,0.17404424,0.01173227,0.27053687,1.5379345,0.010181293
0.03998837,0.00683685,0.0016194237,0.31416667,0.025154147,0.0065114857,1.817703,0.0327153,0.002389278
0.039988138,0.0068362616,0.0016200775,0.44956708,0.035024013,0.00866885,2.3993754,0.07612033,0.004955405
0.039988372,0.0068363473,0.0016191928,0.061551187,0.079892814,0.005721463,0.036966994,0.44924483,0.001680598
0.03998863,0.0068366677,0.0016192691,0.17802466,0.33873895,0.022431225,0.8707412,2.7639537,0.04269634
0.03998843,0.0068368167,0.0016196026,0.5036317,0.32622844,0.09944783,2.5627475,2.7034872,0.7623566
0.039989367,0.0068369024,0.0016193874,0.0,0.0,0.0,0.15376751,0.004668867,0.00026222438
0.039989468,0.006836787,0.0016192636,0.0,0.0,0.0,0.15376827,0.00466871,0.00026218427
0.03998759,0.0068357848,0.0016203374,0.027633987,0.0043786983,0.0007496694,0.01369552,0.0006018352,7.579564e-05
0.039987255,0.006835241,0.0016203402,0.027632792,0.0046174927,0.0007958521,0.013697493,0.00049023324,6.796814e-05
0.03998593,0.006834723,0.0016202796,0.065157026,0.088022314,0.0062100138,0.049639307,0.53809905,0.0021033417
0.039986648,0.006835375,0.0016196053,0.027605359,0.0047544832,0.0007872962,0.01375821,0.0004315618,6.926381e-05
0.03998672,0.0068353675,0.0016195988,0.0,0.0,0.0,0.15374793,0.004666774,0.00026229283
0.039987776,0.0068363287,0.0016201157,0.6294418,0.41163924,0.12563948,2.8472066,3.0469327,1.0948164
0.03998817,0.006836254,0.001619406,0.0,0.0,0.0,0.15375867,0.0046679834,0.0002622304
0.03998558,0.0068356134,0.0016199732,0.02838908,0.0046326695,0.0014290888,0.012040605,0.00048370578,3.642841e-06
0.039989468,0.0068367757,0.0016192673,0.06681963,0.09045684,0.0064277872,0.056011133,0.5654235,0.0023084492
0.03998823,0.0068348423,0.0016206019,0.60217,0.04603718,0.0113090975,2.794618,0.1436436,0.009347628
0.039987504,0.0068353117,0.0016195076,0.13947643,0.2532955,0.01684183,0.5483128,2.2566636,0.022976145
0.039987635,0.006835807,0.001619407,0.07742345,0.11396367,0.007903932,0.104224674,0.8408756,0.0039405907
0.03998939,0.006837029,0.0016198484,0.09942501,0.16366623,0.011072286,0.23773949,1.4243473,0.00889902
0.039988585,0.0068360046,0.0016200738,0.0,0.0,0.0,0.15376173,0.004667643,0.0002624467
0.039987676,0.006835703,0.0016194228,0.027611246,0.004674523,0.00076502434,0.013747123,0.0004655279,7.298931e-05
0.039986182,0.006835092,0.0016199974,0.028406018,0.004892645,0.0012059159,0.012006063,0.00037601704,1.7142926e-05
0.03998953,0.0068368316,0.0016193679,0.089973785,0.14296223,0.009719542,0.17566569,1.1870722,0.0065402603
0.039987907,0.006836351,0.0016199434,0.21736184,0.018377792,0.0046518687,1.1846689,0.013112085,0.000918354
0.039989635,0.0068368874,0.0016196137,0.48251423,0.3119546,0.09508846,2.5025127,2.6293333,0.70808434
0.03998636,0.006835263,0.001619637,0.109050475,0.18531016,0.012747143,0.3066838,1.65644,0.012318576
0.039988913,0.0068365782,0.0016192393,0.02787967,0.0051377374,0.00087791885,0.013149198,0.0002875752,5.4947042e-05
0.039988097,0.0068362243,0.0016197897,0.02762437,0.004518529,0.0007602417,0.013718355,0.0005354454,7.387182e-05
0.03998868,0.0068368763,0.0016195504,0.0275425,0.0045339386,0.00085263245,0.0139053725,0.00052864343,5.8807324e-05
0.03998653,0.0068358034,0.0016194778,0.16679208,0.3132347,0.020831421,0.7771943,2.6362505,0.036450565
0.03998943,0.0068369955,0.0016197944,0.06774637,0.093266495,0.006594243,0.059716534,0.5973572,0.002470347
0.039988745,0.00683691,0.0016200971,0.0,0.0,0.0,0.15376292,0.0046688775,0.00026245424
0.039989483,0.006837018,0.0016193716,0.06674323,0.09109495,0.0064362604,0.055710223,0.5726399,0.0023164835
0.039988242,0.00683666,0.00161942,0.08224358,0.12602587,0.008633931,0.12999587,0.9856349,0.0049074385
0.0399886,0.0068365447,0.0016193697,0.0,0.0,0.0,0.15376183,0.0046683797,0.00026221864
0.03998685,0.0068358853,0.0016196435,0.027608281,0.004494931,0.0007526598,0.013752034,0.0005462534,7.51555e-05
0.03998887,0.006836474,0.001619135,0.027617829,0.004572153,0.00078564207,0.013734836,0.00051105197,6.946101e-05
0.03998825,0.0068362914,0.0016200151,0.078300335,0.1171778,0.008061711,0.10874283,0.8794047,0.004139843
0.039989423,0.0068368167,0.0016192114,0.17895213,0.34001333,0.022555316,0.87840086,2.7698839,0.043200877
0.039986316,0.006835293,0.0016199285,0.02760858,0.0047259014,0.00076981715,0.013750193,0.00044347148,7.225862e-05
