img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.039468087,0.0073756576,0.002252033,0.0,0.0,0.0,0.14993407,0.0054326444,0.000507101
0.039461635,0.0073718242,0.0022545215,0.024608675,0.0004332014,6.886795e-05,0.020007744,0.0048071276,0.00047764365
0.03946338,0.007373061,0.002253674,0.09606565,0.005512878,0.0013224866,0.21955939,0.00034459768,8.668329e-05
0.039460033,0.0073712207,0.0022550458,0.023684224,0.00037027863,8.17209e-05,0.02263169,0.0048939865,0.0004722696
0.03946803,0.0073760673,0.0022526719,0.0,0.0,0.0,0.14993367,0.005433247,0.00050738873
0.03946664,0.007374756,0.0022533415,0.5256034,0.036084246,0.008848441,2.6309628,0.07870715,0.0043361727
0.03946205,0.007372543,0.0022545727,0.0,0.0,0.0,0.14988992,0.005428063,0.00050824526
0.039463833,0.007373333,0.0022542216,0.0,0.0,0.0,0.14990297,0.0054292246,0.000508087
0.039463155,0.007372599,0.0022547254,0.12925729,0.025027316,0.0013581628,0.4710611,0.030371832,8.035623e-05
0.039470214,0.007376611,0.0022519948,0.0,0.0,0.0,0.14994964,0.0054340474,0.0005070838
0.039471086,0.0073763803,0.002251585,0.023491146,0.00039323774,8.426439e-05,0.02323329,0.004869079,0.0004696638
0.039470546,0.0073759705,0.0022510365,0.0,0.0,0.0,0.14995205,0.0054331045,0.00050665234
0.03946693,0.0073747784,0.002253267,0.046679117,0.0057531497,0.0003577483,0.0043875505,0.0002618398,0.00035923792
0.039463904,0.0073727034,0.002253497,0.4008004,0.027242618,0.006707092,2.2334616,0.03833306,0.0019794772
0.039460752,0.007372532,0.0022553522,0.024610924,0.00043021797,7.085828e-05,0.01999923,0.004812248,0.0004771368
0.0394637,0.007373117,0.002253157,0.02458675,0.0004323774,6.850511e-05,0.020073583,0.0048100604,0.00047720614
0.03947043,0.007376183,0.0022512637,0.024019102,0.00036260413,8.174581e-05,0.02168872,0.0049116756,0.0004706167
0.039472822,0.007376872,0.0022519883,0.024957243,0.00046744154,7.5717595e-05,0.01908912,0.00476669,0.00047355122
0.039464943,0.007373344,0.0022534328,0.0,0.0,0.0,0.14991109,0.005429241,0.00050773146
0.039461438,0.0073724613,0.0022546602,0.35514972,0.024011057,0.0058687245,2.03679,0.027018994,0.0013039948
0.039459396,0.007370893,0.00225545,0.024120629,0.00042377136,6.055273e-05,0.02136829,0.0048189308,0.0004816928
0.03946889,0.0073761567,0.0022514118,0.024662532,0.00044194597,6.791605e-05,0.019878855,0.004800991,0.0004767013
0.039465707,0.007373553,0.0022531012,0.0,0.0,0.0,0.14991666,0.0054295477,0.0005075821
0.039469007,0.007376101,0.0022522435,0.0,0.0,0.0,0.14994082,0.0054332963,0.0005071958
0.039470598,0.007376272,0.0022512767,0.02369554,0.00035571854,8.142721e-05,0.022628115,0.004921462,0.00047076066
0.03946987,0.0073762015,0.0022520144,0.02418872,0.00041576198,6.476799e-05,0.021203252,0.004837429,0.00047834052
0.03946165,0.0073721483,0.0022545615,0.5994546,0.04137311,0.010163442,2.7985923,0.109124295,0.006231018
0.039462823,0.0073727705,0.002253743,0.0,0.0,0.0,0.1498956,0.0054283976,0.0005078713
0.039466776,0.0073731914,0.0022532763,0.0,0.0,0.0,0.14992449,0.005429017,0.000507661
0.03946241,0.0073735155,0.002254513,0.49060577,0.03362891,0.008265606,2.5364227,0.06615412,0.003603354
0.03946315,0.007372964,0.0022536786,0.0,0.0,0.0,0.14989798,0.0054286825,0.0005078423
0.039470114,0.0073760524,0.002252114,0.02420882,0.0004132197,6.637061e-05,0.021146934,0.0048407614,0.0004776832
0.03946434,0.007372711,0.002253442,0.024956256,0.000455399,7.9088335e-05,0.019069936,0.004777601,0.00047271713
