img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.040100094,0.007119596,0.0016914792,0.028356548,0.004734974,0.0011487873,0.012344797,0.0005666515,2.9445515e-05
0.04009969,0.0071212053,0.0016926182,1.1804181,0.78470385,0.23959729,3.400292,3.6260667,2.3049543
0.040100567,0.0071208924,0.0016922047,0.11157763,0.19008344,0.01290248,0.32434678,1.6973246,0.01250046
0.040098883,0.007120285,0.0016919058,0.17747088,0.33824962,0.022413304,0.86429113,2.7535505,0.042322833
0.04010174,0.0071210302,0.0016917922,0.037905317,0.011663446,0.0034510961,0.0004187277,0.002045312,0.00030931053
0.04009985,0.0071199834,0.0016925484,0.0,0.0,0.0,0.15458548,0.005063,0.00028645148
0.040101428,0.0071225762,0.0016919086,0.027543964,0.0047049243,0.000845366,0.014150238,0.00058246707,7.1651906e-05
0.040099725,0.0071198195,0.0016916115,0.02772621,0.0051737693,0.00096565107,0.013731178,0.00037728564,5.2692554e-05
0.040100954,0.0071220584,0.0016920855,0.12661533,0.22369969,0.015035127,0.44161445,2.0114295,0.017680004
0.040100683,0.0071224906,0.0016924376,0.0,0.0,0.0,0.15459163,0.0050665615,0.00028641397
0.040101014,0.00712128,0.001692622,0.027386561,0.004426215,0.0008511987,0.014513196,0.0007239243,7.0787864e-05
0.040099215,0.0071200244,0.0016918816,0.15298691,0.28414413,0.018966349,0.65958905,2.4590056,0.02952571
0.040099714,0.0071223006,0.0016927039,0.0,0.0,0.0,0.15458447,0.0050662914,0.00028650413
0.040099006,0.0071202293,0.0016926033,0.027646739,0.0043489533,0.0008256995,0.013909912,0.0007654797,7.514032e-05
0.040101696,0.0071229488,0.001691604,0.028234813,0.00488261,0.0011914717,0.012610099,0.00050010975,2.500804e-05
0.04010108,0.007121373,0.0016926341,0.027556222,0.0048087547,0.0008577597,0.014121335,0.0005329241,6.969019e-05
0.040099967,0.0071197897,0.0016915994,0.0,0.0,0.0,0.15458634,0.0050627245,0.00028613038
0.04010031,0.0071201026,0.0016921852,0.028215934,0.004621981,0.0010757761,0.01264809,0.00062191737,3.7988742e-05
0.04009979,0.007120911,0.0016923221,0.13438004,0.24226764,0.016220795,0.5047338,2.1642616,0.020939674
0.04009955,0.007120345,0.0016921554,0.9315906,0.61635864,0.18823323,3.2301197,3.4630156,1.8297259
0.040100064,0.0071220137,0.0016923016,0.10814958,0.181767,0.012384179,0.29886347,1.612117,0.0113752745
0.040101808,0.007122662,0.0016924525,0.12236008,0.21378706,0.014424258,0.40765348,1.9238577,0.016105304
0.0400997,0.00712166,0.0016925083,0.027230281,0.004877759,0.0012053106,0.014876222,0.00050170306,2.3731185e-05
0.04010126,0.0071209297,0.0016921479,0.0,0.0,0.0,0.15459593,0.005064344,0.00028631595
0.040102143,0.0071224123,0.0016918974,0.1922344,0.016658867,0.0041730492,0.9850674,0.008967606,0.0006150825
0.04010008,0.007120706,0.0016923454,0.0,0.0,0.0,0.15458716,0.0050640265,0.00028638277
0.040099863,0.0071184114,0.0016918443,0.11704413,0.20271263,0.013707024,0.36605546,1.8211366,0.014351378
0.04009968,0.0071196742,0.0016911794,0.027384663,0.0045367107,0.0008811309,0.014514626,0.00066491147,6.560699e-05
0.04010056,0.0071209893,0.0016926937,0.028465182,0.0052394224,0.0012294905,0.0121143805,0.0003526823,2.145114e-05
0.040099196,0.0071199425,0.0016917652,0.029300094,0.005684394,0.0014915505,0.010408777,0.00020523873,4.007577e-06
0.04009899,0.007120207,0.0016924897,0.14692245,0.26921818,0.017991588,0.60878664,2.3614168,0.026311195
0.040099744,0.00711767,0.0016920315,0.0,0.0,0.0,0.15458469,0.0050597144,0.00028627654
0.04010166,0.007122468,0.0016919989,0.1508123,0.27795056,0.018521877,0.6413155,2.4193914,0.028038071
0.04010132,0.0071212314,0.0016925707,0.085552454,0.13423793,0.009232655,0.14811598,1.0775595,0.005668373
