img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.03972806,0.0068540312,0.0016150624,2.8244843,1.8976002,0.5798063,3.7628028,3.8996167,3.5371454
0.039728843,0.0068555735,0.0016149115,0.14251374,0.25851023,0.017299814,0.5772104,2.2941725,0.024383528
0.03972759,0.0068554357,0.0016154153,0.027776316,0.0050215283,0.0008915208,0.01282256,0.00033513975,5.2394094e-05
0.039729595,0.0068558194,0.001615678,0.05920636,0.073436305,0.0053353184,0.030476572,0.38176662,0.0013819033
0.039729226,0.00685557,0.0016150866,0.18433304,0.35239053,0.023426004,0.9272444,2.8249376,0.04683737
0.03972936,0.0068552494,0.0016156016,0.027634995,0.0043364954,0.00089978287,0.01313699,0.0006324318,5.1231546e-05
0.03973013,0.006856382,0.001615121,0.027496545,0.004738666,0.0011580315,0.013446773,0.0004469697,2.0889067e-05
0.039729252,0.0068557933,0.0016156593,0.094583295,0.15200523,0.010408683,0.20737238,1.291808,0.007703879
0.0397284,0.006854214,0.0016154172,0.028524717,0.004599999,0.0012004449,0.01124288,0.0005064871,1.7216791e-05
0.039728962,0.0068539754,0.0016155951,0.0,0.0,0.0,0.15184718,0.004692187,0.0002609977
0.039729066,0.0068548247,0.0016164817,0.0,0.0,0.0,0.15184796,0.0046933494,0.00026128424
0.03972849,0.0068563484,0.0016148388,0.027596217,0.0046156254,0.0010010804,0.013221053,0.00050043745,3.76635e-05
0.03972865,0.006854303,0.0016151192,3.7270381,2.5085964,0.76662344,3.82225,3.9316664,3.7146723
0.03972725,0.006854456,0.0016147215,0.02774262,0.004135796,0.00089744345,0.012895558,0.00073688617,5.1440667e-05
0.03972984,0.0068543367,0.0016151816,0.027552363,0.004631593,0.0008660432,0.013321476,0.00049243483,5.611219e-05
0.039729644,0.006854903,0.0016167685,0.0777545,0.115413465,0.00833533,0.107496046,0.85787505,0.004502757
0.039729025,0.0068563335,0.0016153622,0.12404754,0.21751532,0.014749452,0.42558032,1.96484,0.017135704
0.039728876,0.0068543553,0.0016150028,0.48858497,0.037861846,0.009250844,2.5253778,0.09156905,0.0058134478
0.039729565,0.006855592,0.0016154619,0.02777363,0.0040814183,0.00091798767,0.0128325885,0.0007673094,4.8639224e-05
0.03972927,0.006855812,0.0016159341,0.027650047,0.004674936,0.00084294553,0.013103524,0.0004740462,5.97421e-05
0.039730616,0.0068557076,0.0016157497,0.75234294,0.056423534,0.014076042,3.043639,0.22333921,0.015430899
0.039728586,0.006854318,0.0016152114,0.027626758,0.004356216,0.00086685887,0.013153564,0.0006220968,5.5994522e-05
0.03972937,0.0068562515,0.0016155494,0.028088614,0.0039405585,0.0010126134,0.012153311,0.0008476562,3.6346908e-05
0.039729528,0.0068549253,0.0016168654,0.17650087,0.015686894,0.0037300987,0.86248755,0.0077025197,0.0004462565
0.0397302,0.006855067,0.0016160933,0.37051454,0.029608801,0.007341961,2.1011598,0.05010765,0.0032719919
0.03972921,0.0068548247,0.001615271,0.35571158,0.02810859,0.0070910505,2.0337756,0.043832682,0.0029927453
0.039729584,0.006854307,0.0016155494,0.02854798,0.0052714767,0.0012875596,0.011197776,0.0002496176,1.0755465e-05
0.03973157,0.0068563297,0.0016151406,0.02866924,0.0048449086,0.0012954468,0.010956022,0.00040320135,1.021825e-05
0.039729178,0.0068555363,0.0016153799,0.0,0.0,0.0,0.15184878,0.0046943226,0.00026092824
0.039731484,0.0068562515,0.001615352,0.0,0.0,0.0,0.15186574,0.0046953,0.00026091922
0.03972873,0.0068554655,0.0016159788,0.02765251,0.0044040927,0.0008566539,0.013096934,0.0005990243,5.7648616e-05
0.03972916,0.006855935,0.0016157767,0.027625438,0.004163756,0.00090403104,0.013157711,0.00072258903,5.0650146e-05
0.039728366,0.0068543665,0.001615447,0.028673947,0.0047549168,0.0014179788,0.01094031,0.0004392888,3.8984726e-06
0.039728772,0.0068548247,0.0016151145,0.027367685,0.004638896,0.001191744,0.013733917,0.0004894177,1.7920729e-05
0.039728034,0.0068542063,0.0016156621,0.027941396,0.0039628847,0.0009771885,0.012465454,0.0008335358,4.0758012e-05
0.039728273,0.0068543106,0.0016154805,0.027862256,0.003998544,0.00094082067,0.012636943,0.00081314583,4.5509158e-05
0.03972894,0.006854292,0.0016158633,0.027854128,0.003997449,0.00090872124,0.012655972,0.0008137596,4.9997027e-05
0.039728742,0.006854646,0.0016151145,0.48371774,0.31244722,0.09527348,2.5111926,2.6314726,0.71045566
0.03973134,0.006856162,0.0016152142,0.0,0.0,0.0,0.15186468,0.004695178,0.00026087466
0.039729316,0.006854903,0.00161622,0.027687337,0.004678885,0.0008670134,0.01302137,0.00047193593,5.61224e-05
0.039727867,0.00685475,0.0016151844,0.068866596,0.09516743,0.0067409133,0.06557408,0.61887383,0.0026227317
0.039729238,0.006853383,0.0016159387,0.0,0.0,0.0,0.15184923,0.0046913777,0.00026110874
0.03972982,0.00685589,0.0016156696,0.14025192,0.2533878,0.016995015,0.558321,2.2567456,0.023449378
0.039729714,0.00685551,0.0016156947,0.9307326,0.06918469,0.01719137,3.2344205,0.33942747,0.02404752
0.039729223,0.006855551,0.0016150754,0.0,0.0,0.0,0.1518491,0.0046943426,0.00026082987
0.03973129,0.006856162,0.0016151424,0.6833869,0.051738176,0.012700537,2.9439878,0.18551621,0.0122259585
0.03972906,0.0068537667,0.0016155094,0.0,0.0,0.0,0.15184791,0.0046919016,0.00026097
0.039728053,0.00685557,0.0016153799,0.02770392,0.0043905876,0.0008623929,0.012982203,0.00060569856,5.6690253e-05
0.03972903,0.006853927,0.0016154852,0.02773921,0.004202933,0.0008704839,0.012906794,0.0007006355,5.549411e-05
0.03973062,0.0068562403,0.001615691,0.08792711,0.1373205,0.009658001,0.1650477,1.1200382,0.00644739
0.039728247,0.0068544373,0.0016148081,0.027727148,0.004811133,0.00090776244,0.012931594,0.0004160937,4.9983406e-05
0.039728492,0.006854683,0.0016152486,0.0,0.0,0.0,0.15184374,0.0046931556,0.0002608858
0.039728228,0.006854471,0.0016151937,0.0,0.0,0.0,0.1518418,0.004692865,0.00026086805
0.039728057,0.0068548247,0.0016154423,0.04704964,0.04738359,0.0036893862,0.004511272,0.1530053,0.00042982193
0.03972976,0.0068547465,0.0016163466,0.02756715,0.004474861,0.0008773755,0.013288372,0.00056457374,5.4599353e-05
0.039728668,0.006854981,0.0016154535,0.0,0.0,0.0,0.15184502,0.004693563,0.00026095196
0.039730456,0.006855473,0.0016158642,0.0,0.0,0.0,0.15185817,0.0046942355,0.00026108467
0.039727274,0.006854467,0.0016152225,0.0,0.0,0.0,0.15183479,0.00469286,0.00026087736
0.039729293,0.00685557,0.0016157022,0.12091477,0.21001376,0.014172802,0.40063393,1.8969165,0.015670419
0.03973009,0.006856233,0.0016155057,0.027581181,0.004857094,0.000866826,0.013257879,0.00039828947,5.604349e-05
0.03972888,0.0068557113,0.001615678,0.02763122,0.004669207,0.00083585887,0.013144318,0.0004764978,6.080265e-05
0.039727785,0.006855499,0.0016152356,0.0,0.0,0.0,0.15183854,0.0046942714,0.0002608816
0.039729953,0.00685478,0.001616125,0.028647784,0.004731977,0.0014215101,0.010996133,0.00044912193,3.7866212e-06
0.03972857,0.0068556406,0.0016156221,0.027746443,0.004880317,0.0009091443,0.012889978,0.0003888514,4.9903134e-05
