img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.039788365,0.00691792,0.0016299188,0.55877024,0.36336365,0.1108637,2.7051053,2.8695087,0.9064333
0.039789274,0.006919354,0.0016295724,0.0,0.0,0.0,0.15229101,0.0047820224,0.000265533
0.03979007,0.0069202036,0.001629605,0.027578829,0.0042716465,0.0008864418,0.013391939,0.00069929566,5.522041e-05
0.039788328,0.006919071,0.0016304646,1.0657414,0.70670974,0.21585208,3.3357089,3.566264,2.1027079
0.039787628,0.0069198236,0.0016308138,0.027536852,0.004686899,0.00094726635,0.013480601,0.00049692165,4.671595e-05
0.039788555,0.0069176815,0.0016304944,4.2741723,2.8791378,0.8799417,3.8455238,3.9428062,3.7761104
0.039789654,0.0069209374,0.0016301479,0.027538711,0.0045841956,0.0008725244,0.013480811,0.0005442353,5.7390356e-05
0.03978962,0.0069205947,0.0016298387,0.0,0.0,0.0,0.15229356,0.004783735,0.0002656198
0.039790332,0.006919503,0.0016305326,0.027588578,0.0041849,0.0008798542,0.013370731,0.0007455074,5.634292e-05
0.03978919,0.0069194436,0.001629523,0.19732626,0.38159332,0.025313227,1.0316759,2.9407966,0.05509199
0.039788093,0.0069193617,0.0016310466,0.087379,0.13729309,0.009703639,0.16128433,1.1182947,0.006495811
0.039788354,0.0069188066,0.0016295668,0.6850753,0.051659163,0.012918582,2.9457028,0.18435515,0.01267711
0.039788403,0.006918043,0.0016303826,1.0493935,0.69564,0.21247442,3.32476,3.5558383,2.0715172
0.039788492,0.006918613,0.0016298462,0.17404337,0.3287897,0.021877808,0.8410413,2.713843,0.040439323
0.03978826,0.006919261,0.0016305279,0.027534153,0.0048307823,0.00089076086,0.013488021,0.00043467406,5.471684e-05
0.03978855,0.006918736,0.001629673,0.0,0.0,0.0,0.1522857,0.0047811684,0.00026556576
0.039788973,0.0069181174,0.001629781,0.0,0.0,0.0,0.15228878,0.0047803153,0.00026560097
0.039788403,0.0069202185,0.0016302504,0.4219189,0.032980748,0.008156759,2.3070922,0.06531542,0.0042493558
0.03978764,0.0069193654,0.001630459,0.027666328,0.0041637584,0.0009188604,0.013192014,0.00075701234,5.062903e-05
0.039787427,0.00691941,0.0016302159,0.0,0.0,0.0,0.15227741,0.0047820997,0.00026574277
0.03979047,0.006919656,0.0016305083,0.031078551,0.011497633,0.001347018,0.006743089,0.0020781646,8.034894e-06
0.039788313,0.006918285,0.0016302839,0.027614355,0.0039663524,0.0008738328,0.013308926,0.00086881727,5.721286e-05
0.03978963,0.0069199987,0.0016297773,0.31786603,0.025402347,0.0066743107,1.8420109,0.033290233,0.0025403525
0.03978736,0.0069189817,0.001629482,0.027541643,0.004441889,0.00087879534,0.013469285,0.0006116253,5.6344186e-05
0.039788257,0.0069190785,0.0016304646,0.0274477,0.0046502003,0.0010633317,0.013682573,0.00051306403,3.2158132e-05
0.03978938,0.0069202147,0.0016303807,0.027712552,0.004038192,0.00091488956,0.013093461,0.00082811946,5.1184474e-05
0.039788228,0.0069192275,0.00163069,0.02760253,0.00486295,0.0009385509,0.013335089,0.00042136534,4.7897738e-05
0.039787557,0.006919503,0.001630038,0.027537351,0.004588385,0.0008872182,0.013479329,0.00054161804,5.516939e-05
0.039789114,0.006918762,0.0016299663,1.1536767,0.7662652,0.23406804,3.3891807,3.616148,2.2616622
0.039788358,0.0069191754,0.001630554,0.027610445,0.0041506053,0.0008820454,0.013317728,0.00076415704,5.601766e-05
0.039787922,0.0069205537,0.0016307198,0.21905412,0.42971808,0.028426033,1.2013686,3.1000254,0.0702131
0.03978923,0.0069200024,0.0016299291,0.0,0.0,0.0,0.1522907,0.004782918,0.00026564926
0.03979065,0.0069199316,0.0016294876,0.027533136,0.004697696,0.00087893335,0.013495459,0.0004921725,5.6324312e-05
0.03978895,0.006918106,0.0016297773,0.027950574,0.0038959277,0.0009533613,0.012572452,0.00091069384,4.5746227e-05
