img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.038606,0.0068944544,0.0018320726,0.0,0.0,0.0,0.14368843,0.004747708,0.00033562086
0.038599588,0.006891761,0.0018333662,1.7451214,1.166622,0.356674,3.6157956,3.7963212,2.9885173
0.038606938,0.0068959706,0.0018313294,2.304851,1.545322,0.472411,3.713704,3.8650658,3.3437583
0.038600147,0.00689213,0.001833058,1.8447164,1.2337836,0.37708086,3.6377637,3.8125386,3.0681815
0.038597148,0.0068915077,0.0018348387,0.45026162,0.289635,0.088344485,2.4297926,2.4996529,0.62194556
0.03859841,0.0068919957,0.001834536,0.0,0.0,0.0,0.14363396,0.004744326,0.00033652392
0.03860556,0.006896928,0.0018322207,0.56275094,0.36641678,0.11171145,2.7361362,2.8825214,0.91306114
0.038600206,0.006892141,0.0018331967,0.0,0.0,0.0,0.14364685,0.004744526,0.0003360328
0.038597357,0.006891355,0.0018341746,0.85636646,0.06419492,0.015931232,3.1808703,0.29153925,0.01971713
0.03860376,0.006893415,0.0018319571,0.5595044,0.3640566,0.11101031,2.7288375,2.873034,0.9041646
0.03860547,0.0068941265,0.0018320344,0.0,0.0,0.0,0.14368463,0.0047472576,0.00033560683
0.03860502,0.0068960413,0.0018324815,0.17515174,0.01576803,0.003957459,0.870327,0.007771423,0.0004511747
0.03859961,0.0068914294,0.0018331725,0.045258,0.01637928,0.0047742813,0.0037705447,0.00888169,0.000864069
0.038604587,0.0068934076,0.001831783,2.440672,1.637394,0.5006014,3.7304695,3.8758621,3.4027073
0.03860152,0.0068948306,0.00183402,0.07067858,0.09799991,0.0070134215,0.07923721,0.6509539,0.0026773806
0.038598433,0.006892983,0.001833505,0.38184568,0.030332584,0.0075835763,2.1740441,0.053101853,0.0032990181
0.038601346,0.006893102,0.0018336643,0.62821543,0.047692724,0.01198026,2.8692758,0.15492082,0.010246458
0.038603153,0.006894879,0.0018330636,0.0978726,0.15875927,0.010967445,0.23968133,1.3678734,0.008309653
0.038601,0.006892327,0.0018326463,0.94469225,0.6244164,0.19087684,3.2616127,3.4781473,1.8532083
0.038596302,0.006891612,0.0018351274,0.35225275,0.028282294,0.007054478,2.0414784,0.04438335,0.002718791
0.03860596,0.0068943575,0.0018321881,0.85043025,0.063643515,0.015849853,3.174713,0.2864191,0.019497097
0.038599357,0.006891668,0.0018334063,0.16396642,0.3059781,0.020469153,0.7758281,2.5949476,0.034302548
0.038598154,0.006892223,0.0018330431,0.0,0.0,0.0,0.14363211,0.004744639,0.00033597645
0.038599823,0.0068919323,0.0018332321,0.82653767,0.54463714,0.16626486,3.1496522,3.3606408,1.5844691
0.03860129,0.006892208,0.0018331558,0.5764432,0.37534034,0.114495926,2.7663202,2.917846,0.9484264
0.038605988,0.006895371,0.0018321332,0.3235809,0.025867503,0.006783308,1.8976752,0.035053514,0.0024468729
0.038606554,0.0068965442,0.0018313508,0.0,0.0,0.0,0.14369239,0.004750584,0.00033535648
0.038603697,0.0068931766,0.0018320782,0.38909435,0.24823572,0.075715,2.2042098,2.2169876,0.47452858
0.038605552,0.0068938322,0.0018323399,0.17574476,0.3318684,0.022094404,0.8753007,2.7296088,0.04047583
0.03859932,0.006892659,0.0018342575,0.4103453,0.262561,0.08006056,2.2884593,2.3219626,0.5240658
0.038607005,0.006894991,0.0018314449,0.12729536,0.07183332,0.021548755,0.46594822,0.36512175,0.0383531
0.038604956,0.0068941154,0.0018322738,0.0,0.0,0.0,0.14368092,0.004747242,0.00033569455
0.03859878,0.0068926364,0.0018345788,0.11597945,0.19962718,0.013656448,0.37485388,1.7977693,0.013892313
0.03859881,0.0068924166,0.0018331353,2.1307836,1.4277192,0.43655038,3.6890306,3.8486986,3.2557323
0.038601343,0.006892264,0.0018333821,0.13430393,0.24049157,0.016290898,0.5241476,2.1568897,0.020731723
0.038604513,0.006894879,0.0018328857,0.0,0.0,0.0,0.14367774,0.0047482927,0.00033591877
0.038603783,0.0068941154,0.0018324265,0.0,0.0,0.0,0.14367251,0.004747242,0.00033575052
0.038598485,0.0068911277,0.0018334668,0.89498186,0.5908804,0.18042803,3.218143,3.4333456,1.7424935
0.03860227,0.0068948343,0.0018332023,0.60437316,0.39458996,0.12078149,2.8238585,2.9883692,1.0283537
0.0386073,0.0068954714,0.0018318594,0.20537922,0.39794007,0.026371855,1.1177748,2.999941,0.05904692
0.038604263,0.006894026,0.0018322635,0.19010656,0.11441747,0.034522604,0.9946176,0.84517795,0.10344771
0.03859699,0.00689131,0.0018346384,0.029247908,0.0052605956,0.0015278816,0.007838531,0.00026494492,9.407316e-06
0.038599774,0.006892454,0.0018341523,0.0,0.0,0.0,0.14364374,0.0047449567,0.00033638318
0.038599595,0.0068937317,0.0018344764,0.13525575,0.24183802,0.016293414,0.53213656,2.1674752,0.020735735
0.03859726,0.006889567,0.0018339334,0.0,0.0,0.0,0.1436257,0.004740987,0.00033630288
0.03859918,0.006891396,0.0018330477,0.28553855,0.023254422,0.0061410386,1.6814239,0.026180074,0.001852933
0.038597956,0.0068906806,0.0018338589,0.0,0.0,0.0,0.1436307,0.0047425185,0.00033627558
0.038599018,0.0068936087,0.0018350035,0.31924042,0.025470467,0.0066973707,1.874681,0.033629358,0.0023599665
0.03860523,0.0068957917,0.0018323176,0.0,0.0,0.0,0.1436829,0.004749548,0.0003357106
0.038607378,0.0068961643,0.0018312335,0.07172342,0.10116652,0.0073945494,0.084079854,0.6878732,0.0030884764
0.03860256,0.006895162,0.0018330561,0.029375087,0.005383509,0.0013707037,0.007632849,0.00022765143,2.1371492e-05
0.038599517,0.0068923533,0.0018346878,0.73477054,0.48253843,0.14754876,3.038102,3.237278,1.3629111
0.03860695,0.0068961047,0.0018312279,0.0,0.0,0.0,0.14369524,0.0047499784,0.00033531146
0.03859894,0.0068931654,0.0018335553,0.6732282,0.05112364,0.012704512,2.946814,0.18044896,0.0117556555
0.038605005,0.0068947226,0.0018323986,4.3953476,2.960328,0.90501946,3.8540637,3.944985,3.7836988
0.03860084,0.006892979,0.0018337248,0.0,0.0,0.0,0.1436514,0.004745679,0.00033622637
0.038604226,0.0068948492,0.0018327907,0.0,0.0,0.0,0.14367568,0.0047482513,0.00033588393
0.038607582,0.006894827,0.00183063,0.7376147,0.48450723,0.14816704,3.0418363,3.2416778,1.3705333
0.03860514,0.0068941265,0.0018322142,0.0,0.0,0.0,0.14368223,0.0047472576,0.00033567272
0.03860212,0.0068935193,0.0018323949,0.5420742,0.04151719,0.010529558,2.6881683,0.11324487,0.007535277
0.03860227,0.0068941973,0.0018328028,0.2657237,0.02180814,0.0057918327,1.5559151,0.021793714,0.001565117
0.038600408,0.0068934634,0.0018340163,0.0,0.0,0.0,0.14364827,0.0047463453,0.0003363333
0.038605083,0.006896004,0.0018324563,0.0,0.0,0.0,0.14368184,0.0047498406,0.00033576143
0.038602065,0.006893616,0.0018329965,0.64221317,0.048748966,0.012207987,2.894456,0.1626013,0.010711249
0.038608547,0.0068947896,0.0018305862,0.0,0.0,0.0,0.1437067,0.0047481693,0.00033507653
0.038605236,0.0068925247,0.0018316638,0.0,0.0,0.0,0.14368293,0.004745054,0.00033547106
0.038598176,0.0068878755,0.0018329835,0.5790225,0.044222824,0.011171855,2.7719045,0.1308447,0.008684733
0.038608238,0.006894797,0.0018312251,0.0,0.0,0.0,0.14370447,0.0047481796,0.00033531044
0.038609732,0.0068935826,0.0018299464,0.14823543,0.2711704,0.018238569,0.6417095,2.3812647,0.0266559
0.0386051,0.0068930425,0.0018316237,0.5117399,0.03943007,0.010009083,2.6114886,0.10047573,0.0066637276
0.038602915,0.006892536,0.0018321658,0.0,0.0,0.0,0.14366628,0.0047450694,0.00033565494
