img_r,img_g,img_b,gt_r,gt_g,gt_b,rel_loss_r,rel_loss_g,rel_loss_b
0.03915375,0.007156931,0.0022232616,0.02498012,0.0004504055,7.1482085e-05,0.018216046,0.0044912505,0.00046295454
0.039156433,0.007159557,0.0022230083,0.0,0.0,0.0,0.14766262,0.0051193656,0.0004941155
0.039156802,0.007160574,0.002222009,0.0250437,0.00045951447,7.5284814e-05,0.018057292,0.004483911,0.00046078168
0.039152376,0.0071567073,0.00222399,0.1518386,0.030251427,0.0016247104,0.6641522,0.05153374,3.5900302e-05
0.039153855,0.007157672,0.002223635,0.023773441,0.00037799915,8.597649e-05,0.02152484,0.004589881,0.00045689754
0.039154578,0.0071588606,0.002223474,0.025156736,0.00042817718,0.00011082255,0.017757824,0.0045236996,0.00044626882
0.0391567,0.007159326,0.0022223983,0.5020657,0.034464743,0.008441668,2.5745966,0.07146322,0.003856966
0.039157186,0.0071606375,0.002221859,0.0,0.0,0.0,0.14766811,0.0051209084,0.00049360486
0.039151113,0.0071559213,0.0022245077,0.50319505,0.03449199,0.008458747,2.577808,0.071620345,0.0038755157
0.03915936,0.007160917,0.002220177,0.025016416,0.00045748483,7.2065646e-05,0.018135047,0.0044870893,0.00046137764
0.03915748,0.007160634,0.0022216141,0.46321526,0.03165893,0.0077578956,2.4601684,0.057837673,0.0030574289
0.039159693,0.0071608536,0.0022205096,0.5730297,0.03950291,0.009706344,2.748638,0.099200614,0.0055839145
0.039158728,0.007160824,0.002219947,0.7357491,0.05108115,0.012538537,3.0304558,0.17781983,0.010589666
0.039158344,0.0071614273,0.002220286,0.024928039,0.00044900592,6.818129e-05,0.018364549,0.0044991453,0.0004630949
0.03915741,0.00716066,0.0022219205,0.056168128,0.0026728397,0.0006245772,0.023579748,0.0020091957,0.0002550989
0.039156478,0.0071588866,0.0022235662,2.0318377,0.14352044,0.035236146,3.668989,1.1861697,0.10528941
0.039159898,0.007161714,0.0022196537,0.0,0.0,0.0,0.1476878,0.005122447,0.0004926255
0.039156433,0.0071595907,0.0022224896,0.024118338,0.00036399404,8.901996e-05,0.020556848,0.004611488,0.00045510844
0.03916062,0.007162139,0.002219595,0.024592021,0.00042591387,8.377652e-05,0.019266717,0.00453115,0.00045611162
0.039153244,0.0071569346,0.002223909,0.12549122,0.007611024,0.0018353591,0.44431466,2.0507921e-05,1.5090875e-05
0.039157115,0.0071598813,0.0022212164,0.06375311,0.0032582197,0.00080861436,0.04783214,0.0015181769,0.0001994987
0.03915118,0.0071554556,0.002224735,0.024686176,0.00040402092,8.2690785e-05,0.01898903,0.0045516845,0.0004587743
0.039153423,0.007158965,0.0022229552,0.07132363,0.011316401,0.00063881685,0.07929654,0.0017138028,0.0002508981
0.039157122,0.0071598105,0.0022225427,0.02527931,0.0004346773,0.00011187373,0.017448219,0.0045162304,0.00044543165
0.039154585,0.0071587935,0.0022234824,0.0,0.0,0.0,0.14764921,0.0051182746,0.00049432623
